date,material,price,unit,location,source,retail_or_wholesale,data_type,notes
12/11/2025,lumber,717.77,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
12/11/2025,plywood,901.39,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
12/11/2025,plywood,863.9,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
12/11/2025,plywood,826.28,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/11/2025,plywood,868.33,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/11/2025,plywood,824.79,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
12/11/2025,plywood,848.04,sheet,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
12/11/2025,plywood,849.45,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,209.13,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,208.73,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
19/11/2025,steel,200.11,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,200.84,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,182.64,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,194.52,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,steel,189.97,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,310.34,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,294.39,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,273.39,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,283.72,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,265.3,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,264.28,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,cement,286.29,bag,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
19/11/2025,sand,1465.3,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/11/2025,sand,1403.18,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/11/2025,sand,1399.04,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
19/11/2025,sand,1447.93,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,sand,1329.9,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,sand,1330.55,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,sand,1327.03,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1566.37,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1544.9,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1422.55,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1527.64,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1363.47,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1502.24,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,gravel,1478.28,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,788.06,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,777.68,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,755.76,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,766.05,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,713.5,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,lumber,737.72,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
19/11/2025,lumber,733.18,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,plywood,939.04,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
19/11/2025,plywood,883.58,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/11/2025,plywood,829.21,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
19/11/2025,plywood,861.78,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,plywood,818.79,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,plywood,849.23,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/11/2025,plywood,825.55,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,steel,212.26,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,steel,199.69,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/11/2025,steel,193.08,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,steel,199.21,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,steel,184.48,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,steel,195.03,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,steel,191.34,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,cement,285.78,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,289.35,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,286.92,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,283.13,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,265.75,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,270.45,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,cement,269.22,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1461.72,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1401.24,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1371.52,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1372.33,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1334.02,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1406.77,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,sand,1376.07,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,gravel,1583.1,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,gravel,1508.97,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/11/2025,gravel,1452.34,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,gravel,1508.72,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,gravel,1494.92,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,gravel,1414.33,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,gravel,1437.47,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,803.97,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,780.6,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,736.73,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,744.56,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,731.97,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,741.65,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,lumber,729.09,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,plywood,923.47,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
26/11/2025,plywood,881.55,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
26/11/2025,plywood,857.08,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
26/11/2025,plywood,839.13,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,plywood,822.64,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,plywood,830.02,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
26/11/2025,plywood,808.93,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,216.5,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,199.52,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,192.88,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,193.43,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,193.31,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,193.05,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,steel,194.7,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,cement,305.63,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
03/12/2025,cement,309.88,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
03/12/2025,cement,270.72,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,cement,282.01,bag,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,cement,278.73,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,cement,283.75,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,cement,274.84,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,sand,1529.72,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
03/12/2025,sand,1441.5,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
03/12/2025,sand,1336.34,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,sand,1429.78,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,sand,1330.43,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,sand,1374.56,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,sand,1362.14,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,gravel,1601.51,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
03/12/2025,gravel,1517.74,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
03/12/2025,gravel,1449.79,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,gravel,1461.89,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,gravel,1438.05,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,gravel,1529.02,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,gravel,1415.68,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,lumber,772.97,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
03/12/2025,lumber,772.49,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
03/12/2025,lumber,733.33,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,lumber,770.91,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,lumber,716.73,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,lumber,749.92,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,lumber,721.97,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
03/12/2025,plywood,905.04,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
03/12/2025,plywood,876.6,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
03/12/2025,plywood,820.45,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,plywood,878.65,sheet,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,plywood,814.76,sheet,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,plywood,855.34,sheet,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
03/12/2025,plywood,816.78,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,steel,208.52,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/12/2025,steel,195.99,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/12/2025,steel,191.22,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,steel,195.68,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,steel,193.14,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,steel,189.7,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,steel,190.08,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,cement,304.03,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/12/2025,cement,302.33,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/12/2025,cement,283.84,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,cement,287.23,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,cement,273.62,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,cement,288.57,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,cement,275.64,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,sand,1474.73,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/12/2025,sand,1476.92,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
10/12/2025,sand,1424.99,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,sand,1406.91,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,sand,1343.71,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,sand,1394.54,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,sand,1376.25,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,gravel,1611.7,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
10/12/2025,gravel,1530.56,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/12/2025,gravel,1467.77,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,gravel,1535.19,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,gravel,1469.5,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,gravel,1468.97,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,gravel,1451.92,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,lumber,804.34,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/12/2025,lumber,783.01,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/12/2025,lumber,740.95,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,lumber,727.2,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,lumber,768.43,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,lumber,778.77,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
10/12/2025,lumber,726.57,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,906.42,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,861.86,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
10/12/2025,plywood,809.17,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,873.7,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,839.43,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,862.35,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/12/2025,plywood,816.74,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,211.8,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,204.02,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,191.18,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,193.21,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,185.94,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,196.62,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,steel,191.85,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,303,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,283.33,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,279.97,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,284.23,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,275.02,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,cement,288.91,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,cement,273.62,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,sand,1472.51,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
17/12/2025,sand,1500.36,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
17/12/2025,sand,1365.05,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,sand,1398.88,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,sand,1307.91,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,sand,1394.09,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,sand,1317.31,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1619.47,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1568.84,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1441.95,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,gravel,1479.66,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1406.31,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1420.92,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,gravel,1456.65,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,764.47,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,781.04,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
17/12/2025,lumber,734.6,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,754.64,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,728.32,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,736.21,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,lumber,731.86,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,plywood,932.03,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
17/12/2025,plywood,901.5,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/12/2025,plywood,832.23,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,plywood,865.24,sheet,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,plywood,816.49,sheet,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
17/12/2025,plywood,845.01,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/12/2025,plywood,834.02,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,202.7,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,197.98,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,189.17,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,200.61,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,191.11,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,197.75,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,steel,187.36,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,302.57,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,293.96,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,278.29,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,285.3,bag,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,cement,274.7,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,278.07,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,cement,282.57,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1504.21,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1455.35,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1385.65,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1359.67,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1362.43,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1381.93,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,sand,1327.01,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,gravel,1555.92,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,gravel,1598.08,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/12/2025,gravel,1482.22,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,gravel,1498.66,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,gravel,1387.08,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,gravel,1511.29,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,gravel,1411.09,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,791.75,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,780.02,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
